Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Chad,512.034,507.884,503.733,499.287,494.842,490.396,485.95,481.504,475.87,470.236,464.601,458.967,453.333,449.41,445.487,441.564,437.642,433.719,430.932,428.146,425.359,422.573,419.786,417.924,416.062,414.201,412.339,410.477,411.439,412.401,413.363,414.324,415.286,416.459,417.633,418.806,419.979,421.153,423.118,425.083,427.049,429.014,430.979,427.802,424.625,421.448,418.27,415.093,410.445,405.797,401.149,396.501,391.853,389.501,387.149,384.798,382.446,380.094,
East Asia & Pacific (IDA & IBRD countries),461.8918159,458.5938202,455.6340489,426.9145879,398.2665049,369.7233605,341.1655888,312.622296,300.5936609,288.5403848,276.4872802,264.4538475,252.4884894,243.3513082,234.2066722,225.0330809,215.7199282,206.3469064,202.5475624,198.8028199,195.1461987,191.5474971,187.9646465,184.8022733,181.6875494,178.5925015,175.5075258,172.4443097,171.9213676,171.4116336,170.8940805,170.440697,169.9265608,168.8100196,167.7114959,166.6547887,165.4913524,164.4099436,160.7474186,157.0655568,153.3171486,149.5478915,145.700956,144.1138,142.5536868,141.0561685,139.6593362,138.3073818,136.9198822,135.5646053,134.230447,132.9019254,131.586253,130.4603472,129.3437874,128.2368308,127.114255,125.9975453,
Europe & Central Asia (IDA & IBRD countries),259.6850537,257.4681308,256.2075455,252.7783854,246.826547,251.219459,252.3821315,255.9643359,259.2002973,266.5391579,267.6705768,268.9686918,266.2814362,266.479154,268.1062214,276.1596566,279.0977198,285.2066606,287.8612325,291.80604,294.8253689,290.5175969,286.4099789,286.9599317,291.5912632,278.3242822,254.5433184,254.3473919,257.0278798,267.6786299,275.6144491,282.9799622,301.0972732,329.8082202,347.4469395,344.7398244,329.0632064,314.4752586,306.5027385,317.1441702,323.9478049,323.7576848,325.4903369,326.1167939,322.7584168,322.5137247,305.4770189,295.2739332,289.670221,271.9932147,264.5220994,254.7728177,245.5028585,239.3865571,230.4478217,,,,
Togo,468.151,460.285,452.418,445.136,437.854,430.572,423.29,416.008,409.296,402.583,395.871,389.158,382.446,376.333,370.22,364.107,357.994,351.882,346.084,340.286,334.489,328.691,322.893,318.1,313.307,308.513,303.72,298.926,297.018,295.11,293.202,291.294,289.387,300.353,311.32,322.286,333.253,344.219,345.969,347.719,349.469,351.219,352.969,351.252,349.535,347.818,346.101,344.384,335.123,325.861,316.599,307.337,298.075,294.718,291.361,288.003,284.646,281.289,
Thailand,338.283,335.353,332.423,330.436,328.45,326.464,324.477,322.491,319.982,317.473,314.964,312.456,309.947,306.519,303.09,299.662,296.233,292.805,289.719,286.633,283.547,280.461,277.375,264.769,252.163,239.556,226.95,214.344,218.77,223.196,227.622,232.048,236.474,242.231,247.989,253.747,259.504,265.262,262.744,260.226,257.707,255.189,252.671,246.583,240.494,234.406,228.318,222.23,219.991,217.752,215.513,213.274,211.034,208.697,206.36,204.022,201.685,199.348,
Tajikistan,224.269,220.793,217.317,213.935,210.552,207.169,203.786,200.404,197.808,195.212,192.616,190.02,187.425,186.298,185.171,184.045,182.918,181.791,181.575,181.36,181.144,180.928,180.712,180.312,179.912,179.512,179.112,178.712,199.806,220.9,241.994,263.089,284.183,275.735,267.288,258.84,250.393,241.945,233.332,224.718,216.105,207.491,198.877,195.745,192.612,189.48,186.347,183.214,180.082,176.95,173.818,170.686,167.554,166.565,165.576,164.587,163.598,162.609,
Turkmenistan,364.718,359.618,354.518,349.54,344.562,339.585,334.607,329.629,326.639,323.65,320.66,317.67,314.681,313.132,311.583,310.035,308.486,306.937,303.529,300.121,296.713,293.305,289.897,288.046,286.195,284.344,282.492,280.641,284.607,288.573,292.538,296.504,300.469,303.021,305.572,308.124,310.676,313.227,310.285,307.342,304.399,301.457,298.514,293.49,288.465,283.44,278.416,273.391,269.164,264.937,260.71,256.483,252.256,250.802,249.348,247.893,246.439,244.985,
Latin America & the Caribbean (IDA & IBRD countries),314.1814646,308.9881331,303.7719259,300.4828123,297.1933646,293.908611,290.5994462,287.2901412,284.8457561,282.4017797,279.9526767,277.4750598,274.9949351,274.4204145,273.8542929,273.3000408,272.7323372,272.1865261,271.1020986,270.0180128,268.9270433,267.8179427,266.6881593,264.7518746,262.811685,260.8687258,258.8932868,256.9196351,254.4551306,251.9822026,249.5024758,247.0518693,244.580199,240.5805263,236.6023678,232.6518459,228.7013436,224.7758351,221.6984107,218.6145207,215.5173121,212.3997243,209.2827759,206.4100653,203.5335833,200.653745,197.7658107,194.8693099,192.3603231,189.8518735,187.3528623,184.8518528,182.3542245,180.2199157,178.0789888,175.9285892,173.7689299,171.6011087,
Timor-Leste,583.85,577.61,571.37,565.189,559.007,552.826,546.645,540.464,534.716,528.969,523.221,517.474,511.727,534.813,557.899,580.986,604.072,627.158,604.17,581.182,558.194,535.206,512.218,498.147,484.075,470.003,455.932,441.86,433.071,424.282,415.493,406.704,397.915,382.175,366.435,350.695,334.955,319.215,310.08,300.944,291.808,282.673,273.537,255.735,237.933,220.132,202.33,184.528,183.758,182.988,182.219,181.449,180.679,178.634,176.589,174.544,172.499,170.454,
Middle East & North Africa (IDA & IBRD countries),350.6657028,346.8626672,342.9741462,338.927791,334.8894198,330.8883202,326.9085003,322.9797019,319.0240743,315.0708268,311.1140443,307.1662945,303.2188767,298.8641129,294.5497281,290.2815984,286.1318908,282.0145196,294.8329406,307.7575678,320.7569248,333.5139448,346.1839099,330.8030339,315.4698623,300.1951882,284.865901,269.6189615,258.0492565,246.4299299,234.7639846,223.0595416,211.4139671,208.1225654,204.8364783,201.5518524,198.2485331,194.9475352,192.3947343,189.8588174,187.3421916,184.8317133,182.3313922,180.3451582,178.3932327,176.4705209,174.5439997,172.6354676,169.2125811,165.8864923,162.5732083,159.047791,155.2620034,153.1118197,151.0258047,149.0528294,147.211024,145.4703583,
Tonga,303.882,298.409,292.937,288.129,283.322,278.514,273.706,268.898,264.13,259.362,254.593,249.825,245.057,241.911,238.765,235.619,232.474,229.328,226.217,223.106,219.996,216.885,213.774,210.986,208.199,205.411,202.623,199.835,197.98,196.124,194.269,192.413,190.558,189.323,188.088,186.853,185.618,184.383,184.312,184.24,184.169,184.098,184.027,183.328,182.629,181.93,181.23,180.531,178.984,177.438,175.891,174.344,172.798,170.895,168.993,167.091,165.189,163.286,
South Asia (IDA & IBRD),454.3886541,444.7088885,434.9582235,424.4946052,414.0947869,403.7793705,393.4676876,383.2199104,374.0850946,364.961849,355.8305657,346.7156629,337.6003258,331.7372746,325.8605165,319.9614774,313.9925297,307.9947486,304.7058283,301.3895787,298.0499226,294.6734035,291.2733477,289.2049644,287.1514744,285.1205975,283.1077768,281.1238676,277.4606536,273.8282557,270.221656,266.6795454,263.152117,260.2241,257.2771531,254.3026888,251.2767297,248.2301637,245.4814721,242.7440115,240.0241989,237.3364306,234.660515,231.8991982,229.1449887,226.39588,223.6475652,220.9079015,219.0528272,217.1976022,215.3405753,213.4768928,211.6127346,209.3877711,207.1584777,204.9213365,202.6798271,200.426409,
Sub-Saharan Africa (IDA & IBRD countries),480.0184846,474.9215581,469.84554,465.3473561,460.8559041,456.3638396,451.8076956,447.2628122,443.2830617,439.3405881,435.4383163,431.5149982,427.6308142,423.819765,420.0365604,416.2742194,412.5243893,408.791144,406.1225963,403.4381652,400.7363344,397.967214,395.2057752,394.3175181,393.4547228,392.6247284,391.7795903,390.9837112,394.3503307,397.778578,401.2063681,404.4450913,407.5276822,411.555801,415.722074,420.013741,424.3466764,428.6895141,429.775792,430.8381996,431.8599677,432.7845027,433.6266981,423.916075,414.1749347,404.4129788,394.6650474,384.8830239,375.2637077,365.677523,356.1169299,346.5699298,337.0311877,330.2421304,323.4891729,316.7764829,310.0821228,303.426503,
Trinidad and Tobago,281.171,274.464,267.757,266.557,265.358,264.159,262.959,261.76,262.245,262.731,263.216,263.701,264.186,261.784,259.382,256.98,254.578,252.175,252.456,252.738,253.019,253.3,253.581,252.284,250.986,249.689,248.392,247.095,245.875,244.655,243.435,242.216,240.996,242.747,244.498,246.249,248,249.751,248.268,246.784,245.301,243.818,242.335,240.552,238.769,236.987,235.204,233.421,230.523,227.624,224.726,221.828,218.929,217.724,216.52,215.315,214.11,212.905,
Tunisia,461.742,456.495,451.248,440.271,429.294,418.317,407.341,396.364,381.392,366.42,351.448,336.476,321.505,310.266,299.028,287.789,276.551,265.312,258.285,251.258,244.231,237.204,230.176,225.055,219.933,214.811,209.689,204.568,198.086,191.605,185.124,178.642,172.161,167.195,162.229,157.264,152.298,147.332,144.934,142.536,140.138,137.74,135.342,134.134,132.926,131.718,130.511,129.303,126.962,124.621,122.281,119.94,117.599,115.745,113.89,112.036,110.181,108.327,
Turkey,354.893,345.939,336.986,330.623,324.261,317.899,311.537,305.174,301.471,297.769,294.066,290.363,286.66,283.164,279.668,276.171,272.675,269.179,265.788,262.398,259.007,255.617,252.226,249.4,246.573,243.746,240.92,238.093,235.196,232.298,229.4,226.503,223.605,220.97,218.336,215.702,213.067,210.433,204.025,197.618,191.211,184.804,178.396,175.424,172.452,169.48,166.508,163.536,160.265,156.994,153.723,150.452,147.18,144.826,142.472,140.118,137.763,135.409,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,443.437,440.602,437.767,434.358,430.949,427.539,424.13,420.721,416.891,413.061,409.231,405.402,401.572,397.59,393.608,389.626,385.644,381.662,381.66,381.659,381.658,381.656,381.655,386.344,391.033,395.722,400.411,405.1,416.603,428.107,439.61,451.114,462.617,469.898,477.178,484.458,491.738,499.018,495.021,491.025,487.028,483.031,479.034,459.797,440.561,421.324,402.087,382.85,371.459,360.068,348.677,337.285,325.894,306.655,287.415,268.176,248.936,229.697,
Uganda,436.585,430.374,424.164,418.546,412.929,407.312,401.694,396.077,393.811,391.545,389.279,387.013,384.747,384.505,384.262,384.02,383.777,383.535,386.82,390.104,393.389,396.674,399.959,420.601,441.242,461.884,482.526,503.168,527.942,552.715,577.488,602.261,627.035,631.957,636.88,641.803,646.725,651.648,632.955,614.263,595.57,576.877,558.184,532.365,506.546,480.727,454.908,429.089,416.968,404.846,392.725,380.603,368.481,362.855,357.228,351.601,345.975,340.348,
Ukraine,213.452,213.493,214.973,211.455,204.664,215.357,216.857,224.338,229.163,241.404,245.935,248.096,247.506,246.946,251.147,265.32,264.103,277.413,284.706,292.248,296.668,297.838,296.465,294.985,302.227,282.692,248.302,255.52,254.477,271.08,285.581,306.608,327.795,340.893,362.154,395.442,390.246,372.484,349.845,362.833,377.775,375.773,382.749,382.632,393.559,403.431,384.568,396.138,391.412,334.021,309.172,295.993,295.545,292.069,,,,,
Upper middle income,416.1358268,411.898683,408.3389707,385.801489,362.956865,342.2081352,320.9561738,299.9498787,290.9777686,282.5468914,272.9752279,263.2182659,253.0783811,246.8661531,241.1209017,236.185565,230.4673551,225.1209613,224.4895807,224.3013849,223.6427079,222.0430652,220.2076444,216.5536557,213.5398184,207.4971876,199.8066242,196.0135516,195.0365998,194.9894596,194.4641856,193.567478,195.0776279,199.3244388,200.9074399,198.2172588,194.0859283,190.4428971,186.2490975,184.5960121,182.3287506,178.9525899,175.5963721,173.8832515,171.2438304,169.3057198,165.1148213,161.6236845,158.7688924,154.9249246,152.2159136,148.5866497,145.1379462,142.8218981,141.048301,129.185841,127.432613,125.3140897,
Uruguay,226.933,223.502,220.071,219.737,219.404,219.07,218.736,218.403,218.058,217.713,217.369,217.024,216.679,215.616,214.552,213.489,212.426,211.362,209.483,207.604,205.725,203.846,201.967,201.815,201.664,201.513,201.361,201.21,199.601,197.993,196.384,194.775,193.167,190.035,186.903,183.771,180.639,177.507,173.765,170.023,166.281,162.539,158.797,156.607,154.417,152.226,150.036,147.846,146.218,144.59,142.963,141.335,139.707,138.14,136.573,135.006,133.439,131.872,
United States,233.293,226.703,229.823,233.559,232.277,233.011,236.639,234.856,240.987,239.492,236.992,232.152,232.026,228.488,219.819,212.742,206.648,202.603,199,195.119,194.955,190.25,183.148,179.711,177.94,178.088,177.915,176.195,176.244,174.804,172.059,170.606,168.459,170.257,169.025,166.964,158.008,149.441,145.506,144.774,143.926,144.307,144.378,143.909,140.559,141.969,141.119,138.605,136.811,134.966,131.874,132.088,131.265,131.138,131.717,134.102,138.25,,
Uzbekistan,315.582,311.106,306.63,301.605,296.58,291.555,286.53,281.505,278.434,275.363,272.293,269.222,266.151,264.126,262.102,260.077,258.052,256.027,252.382,248.737,245.092,241.447,237.802,234.676,231.55,228.424,225.298,222.172,227.865,233.559,239.253,244.946,250.64,250.385,250.13,249.875,249.62,249.365,247.479,245.594,243.708,241.822,239.936,235.934,231.932,227.93,223.928,219.926,212.634,205.341,198.049,190.757,183.465,182.649,181.833,181.017,180.201,179.385,
St. Vincent and the Grenadines,229.145,217.747,206.349,206.305,206.262,206.218,206.174,206.131,206.649,207.168,207.687,208.205,208.724,209.789,210.854,211.92,212.985,214.05,211.776,209.501,207.226,204.951,202.676,202.923,203.169,203.416,203.662,203.909,203.769,203.629,203.489,203.35,203.21,204.707,206.203,207.7,209.197,210.694,210.921,211.148,211.375,211.602,211.829,208.272,204.715,201.159,197.602,194.045,192.092,190.139,188.185,186.232,184.279,183.316,182.354,181.392,180.429,179.467,
"Venezuela, RB",304.487,298.528,292.569,288.324,284.078,279.833,275.588,271.343,267.736,264.129,260.522,256.915,253.308,250.828,248.348,245.868,243.388,240.908,238.622,236.336,234.051,231.765,229.48,227.238,224.997,222.756,220.515,218.273,217.804,217.334,216.865,216.395,215.926,216.641,217.355,218.07,218.785,219.5,218.832,218.163,217.494,216.826,216.157,214.224,212.291,210.357,208.424,206.491,205.065,203.64,202.214,200.788,199.363,197.279,195.194,193.11,191.026,188.942,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),219.681,216.516,213.35,209.788,206.226,202.665,199.103,195.541,191.901,188.26,184.619,180.979,177.338,173.969,170.6,167.232,163.863,160.494,157.854,155.214,152.574,149.934,147.294,144.234,141.175,138.116,135.056,131.997,129.379,126.761,124.143,121.524,118.906,116.401,113.895,111.389,108.884,106.378,104.636,102.893,101.151,99.409,97.666,96.349,95.031,93.714,92.396,91.079,88.889,86.7,84.51,82.321,80.131,78.437,76.743,75.049,73.355,71.66,
Vietnam,290.194,283.509,276.824,276.837,276.85,276.863,276.876,276.889,301.436,325.983,350.529,375.076,399.623,369.642,339.661,309.68,279.699,249.718,245.982,242.246,238.51,234.774,231.037,228.211,225.384,222.558,219.731,216.905,214.978,213.051,211.123,209.196,207.269,206.285,205.301,204.316,203.332,202.348,201.72,201.093,200.465,199.837,199.21,199.103,198.997,198.89,198.784,198.678,196.758,194.838,192.918,190.999,189.079,186.939,184.799,182.659,180.52,178.38,
Vanuatu,438.399,431.485,424.571,418.022,411.473,404.925,398.376,391.827,385.41,378.993,372.576,366.16,359.743,353.225,346.707,340.19,333.672,327.154,320.53,313.906,307.282,300.658,294.034,288.515,282.996,277.478,271.959,266.441,261.298,256.156,251.014,245.872,240.729,236.077,231.426,226.774,222.122,217.47,213.276,209.082,204.887,200.693,196.499,192.885,189.271,185.657,182.043,178.429,175.491,172.553,169.616,166.678,163.74,161.405,159.069,156.734,154.399,152.064,
World,371.9870468,366.7339108,363.0345759,351.3823434,338.7782917,328.267634,317.1336978,306.1177931,301.0145465,296.1689429,289.2636964,282.9261844,276.4422887,271.7328314,266.6960443,262.5679636,257.8553182,253.3110988,251.568849,249.8325204,248.1426572,245.4819207,242.5659509,240.1829709,237.9635779,234.3729668,229.7905177,227.2409949,226.1095693,225.6816925,223.81395,223.1515347,223.1932072,224.5839317,224.8280385,223.5683663,220.5703199,217.8029276,215.0384927,213.8047888,212.0464017,209.8471879,207.7432534,205.457104,202.4961493,200.3057654,196.7515808,193.6651378,191.0700416,187.7897556,185.1076745,182.41648,180.1760077,178.177358,175.7243859,172.7957024,172.5114339,177.6244271,
Samoa,526.225,518.789,511.354,503.744,496.135,488.526,480.916,473.307,465.541,457.776,450.01,442.244,434.479,426.583,418.687,410.791,402.895,394.999,387.005,379.012,371.018,363.024,355.03,346.985,338.94,330.896,322.851,314.806,306.453,298.099,289.745,281.391,273.037,265.735,258.433,251.131,243.829,236.528,231.087,225.647,220.206,214.766,209.325,203.355,197.384,191.413,185.442,179.472,173.759,168.047,162.335,156.622,150.91,147.606,144.302,140.998,137.694,134.39,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",518.341,518.341,518.341,509.811,501.281,492.751,484.221,475.691,468.074,460.458,452.841,445.224,437.608,428.445,419.283,410.121,400.958,391.796,382.374,372.952,363.53,354.108,344.686,337.641,330.596,323.552,316.507,309.463,306.315,303.167,300.019,296.871,293.723,291.461,289.199,286.937,284.675,282.413,280.527,278.641,276.754,274.868,272.982,271.896,270.81,269.725,268.639,267.553,264.4,261.247,258.094,254.942,251.789,249.515,247.241,244.968,242.694,240.42,
South Africa,384.643,380.662,376.68,372.505,368.33,364.155,359.979,355.804,361.774,367.744,373.714,379.684,385.654,388.794,391.934,395.074,398.215,401.355,401.355,401.355,401.355,401.355,401.355,393.694,386.033,378.373,370.712,363.051,359.597,356.143,352.689,349.235,345.781,360.252,374.723,389.195,403.666,418.137,443.243,468.349,493.454,518.56,543.665,550.054,556.443,562.832,569.22,575.609,553.691,531.772,509.854,487.935,466.017,448.596,431.175,413.754,396.333,378.912,
Zambia,424.636,420.184,415.732,412.389,409.046,405.702,402.359,399.016,394.648,390.281,385.913,381.545,377.178,375.6,374.023,372.445,370.868,369.29,378.834,388.378,397.922,407.466,417.01,440.059,463.109,486.159,509.208,532.258,551.453,570.648,589.843,609.038,628.234,635.259,642.284,649.31,656.335,663.361,656.325,649.288,642.252,635.215,628.179,604.027,579.875,555.723,531.571,507.42,478.561,449.701,420.842,391.983,363.124,358.86,354.596,350.332,346.068,341.804,
Zimbabwe,361.745,358.003,354.261,351.081,347.902,344.722,341.542,338.362,335.163,331.964,328.765,325.565,322.366,318.354,314.341,310.329,306.316,302.304,298.707,295.11,291.513,287.915,284.318,297.114,309.91,322.705,335.501,348.296,384.001,419.707,455.412,491.117,526.823,560.652,594.482,628.312,662.142,695.971,707.516,719.061,730.605,742.15,753.695,735.331,716.967,698.604,680.24,661.877,619.162,576.447,533.732,491.018,448.303,431.131,413.96,396.789,379.617,362.446,
